from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
0,6,20,3,3,3,4,0,1,20,3,3,10,2,2,1,4,1,0,4,4,0,1,19,5,5,7,2,5,0,18,52,70
0,6,20,3,3,3,4,0,1,20,3,3,10,2,2,1,19,5,5,7,2,5,0,4,1,0,4,4,0,1,18,52,70
0,7,19,2,2,2,4,0,1,2,1,0,2,4,0,1,19,2,2,11,5,2,0,19,4,4,7,5,4,0,15,51,66
0,7,19,2,2,2,4,0,1,19,4,4,7,5,4,0,2,1,0,2,4,0,1,19,2,2,11,5,2,0,15,51,66
0,7,19,2,2,2,4,0,1,19,4,4,7,5,4,0,19,2,2,11,5,2,0,2,1,0,2,4,0,1,15,51,66
0,7,19,2,2,2,4,0,1,19,2,2,11,5,2,0,2,1,0,2,4,0,1,19,4,4,7,5,4,0,15,51,66
0,7,19,2,2,2,4,0,1,19,2,2,11,5,2,0,19,4,4,7,5,4,0,2,1,0,2,4,0,1,15,51,66
0,6,18,1,1,0,2,2,1,14,2,2,0,2,1,1,18,1,1,12,5,1,0,18,3,3,8,5,3,0,10,48,58
0,6,18,1,1,0,2,2,1,18,3,3,8,5,3,0,14,2,2,0,2,1,1,18,1,1,12,5,1,0,10,48,58
0,6,18,1,1,0,2,2,1,18,3,3,8,5,3,0,18,1,1,12,5,1,0,14,2,2,0,2,1,1,10,48,58
0,6,18,1,1,0,2,2,1,18,1,1,12,5,1,0,14,2,2,0,2,1,1,18,3,3,8,5,3,0,10,48,58
0,6,18,1,1,0,2,2,1,18,1,1,12,5,1,0,18,3,3,8,5,3,0,14,2,2,0,2,1,1,10,48,58
0,6,17,2,2,9,2,2,0,26,6,6,0,2,5,1,17,2,2,13,5,1,1,14,5,5,0,2,4,1,7,48,55
0,6,17,2,2,9,2,2,0,14,5,5,0,2,4,1,26,6,6,0,2,5,1,17,2,2,13,5,1,1,7,48,55
0,6,17,2,2,9,2,2,0,14,5,5,0,2,4,1,17,2,2,13,5,1,1,26,6,6,0,2,5,1,7,48,55
0,6,17,2,2,9,2,2,0,17,2,2,13,5,1,1,26,6,6,0,2,5,1,14,5,5,0,2,4,1,7,48,55
0,6,17,2,2,9,2,2,0,17,2,2,13,5,1,1,14,5,5,0,2,4,1,26,6,6,0,2,5,1,7,48,55
0,7,25,5,5,11,4,0,1,12,1,0,12,4,0,1,25,5,5,5,5,5,0,25,6,6,1,5,6,0,36,67,103
0,7,25,5,5,11,4,0,1,25,6,6,1,5,6,0,12,1,0,12,4,0,1,25,5,5,5,5,5,0,36,67,103
0,7,25,5,5,11,4,0,1,25,6,6,1,5,6,0,25,5,5,5,5,5,0,12,1,0,12,4,0,1,36,67,103
0,7,25,5,5,11,4,0,1,25,5,5,5,5,5,0,12,1,0,12,4,0,1,25,6,6,1,5,6,0,36,67,103
0,7,25,5,5,11,4,0,1,25,5,5,5,5,5,0,25,6,6,1,5,6,0,12,1,0,12,4,0,1,36,67,103
0,7,18,2,2,0,4,0,1,0,1,1,0,3,0,1,18,2,2,12,2,1,1,18,3,3,8,2,3,0,12,58,70
0,7,18,2,2,0,4,0,1,18,3,3,8,2,3,0,0,1,1,0,3,0,1,18,2,2,12,2,1,1,12,58,70
0,7,18,2,2,0,4,0,1,18,3,3,8,2,3,0,18,2,2,12,2,1,1,0,1,1,0,3,0,1,12,58,70
0,7,18,2,2,0,4,0,1,18,2,2,12,2,1,1,0,1,1,0,3,0,1,18,3,3,8,2,3,0,12,58,70
0,7,18,2,2,0,4,0,1,18,2,2,12,2,1,1,18,3,3,8,2,3,0,0,1,1,0,3,0,1,12,58,70
0,11,16,2,2,14,5,1,1,26,7,7,0,2,6,1,17,3,3,9,5,2,1,14,6,6,0,2,5,1,7,62,69
0,11,16,2,2,14,5,1,1,14,6,6,0,2,5,1,26,7,7,0,2,6,1,17,3,3,9,5,2,1,7,62,69
0,11,16,2,2,14,5,1,1,14,6,6,0,2,5,1,17,3,3,9,5,2,1,26,7,7,0,2,6,1,7,62,69
0,11,16,2,2,14,5,1,1,17,3,3,9,5,2,1,26,7,7,0,2,6,1,14,6,6,0,2,5,1,7,62,69
0,11,16,2,2,14,5,1,1,17,3,3,9,5,2,1,14,6,6,0,2,5,1,26,7,7,0,2,6,1,7,62,69
0,12,23,4,4,8,4,0,1,8,1,0,8,4,0,1,23,4,4,7,5,4,0,24,5,5,2,5,5,0,29,79,108
0,12,23,4,4,8,4,0,1,24,5,5,2,5,5,0,8,1,0,8,4,0,1,23,4,4,7,5,4,0,29,79,108
0,12,23,4,4,8,4,0,1,24,5,5,2,5,5,0,23,4,4,7,5,4,0,8,1,0,8,4,0,1,29,79,108
0,12,23,4,4,8,4,0,1,23,4,4,7,5,4,0,8,1,0,8,4,0,1,24,5,5,2,5,5,0,29,79,108
0,12,23,4,4,8,4,0,1,23,4,4,7,5,4,0,24,5,5,2,5,5,0,8,1,0,8,4,0,1,29,79,108
0,11,20,2,2,3,4,0,1,3,1,0,3,4,0,1,20,2,2,10,5,2,0,19,4,4,7,2,4,0,17,77,94
0,11,20,2,2,3,4,0,1,19,4,4,7,2,4,0,3,1,0,3,4,0,1,20,2,2,10,5,2,0,17,77,94
0,11,20,2,2,3,4,0,1,19,4,4,7,2,4,0,20,2,2,10,5,2,0,3,1,0,3,4,0,1,17,77,94
0,11,20,2,2,3,4,0,1,20,2,2,10,5,2,0,3,1,0,3,4,0,1,19,4,4,7,2,4,0,17,77,94
0,11,20,2,2,3,4,0,1,20,2,2,10,5,2,0,19,4,4,7,2,4,0,3,1,0,3,4,0,1,17,77,94
0,1,12,1,0,12,4,0,1,28,9,9,2,2,8,1,13,1,0,13,4,0,1,27,9,9,1,5,9,0,45,13,58
0,1,12,1,0,12,4,0,1,27,9,9,1,5,9,0,28,9,9,2,2,8,1,13,1,0,13,4,0,1,45,13,58
0,1,12,1,0,12,4,0,1,27,9,9,1,5,9,0,13,1,0,13,4,0,1,28,9,9,2,2,8,1,45,13,58
0,1,12,1,0,12,4,0,1,13,1,0,13,4,0,1,28,9,9,2,2,8,1,27,9,9,1,5,9,0,45,13,58
0,1,12,1,0,12,4,0,1,13,1,0,13,4,0,1,27,9,9,1,5,9,0,28,9,9,2,2,8,1,45,13,58
0,13,24,5,5,10,4,0,1,11,1,0,11,4,0,1,24,5,5,6,5,5,0,25,6,6,1,2,5,1,35,87,122
0,13,24,5,5,10,4,0,1,25,6,6,1,2,5,1,11,1,0,11,4,0,1,24,5,5,6,5,5,0,35,87,122
0,13,24,5,5,10,4,0,1,25,6,6,1,2,5,1,24,5,5,6,5,5,0,11,1,0,11,4,0,1,35,87,122
0,13,24,5,5,10,4,0,1,24,5,5,6,5,5,0,11,1,0,11,4,0,1,25,6,6,1,2,5,1,35,87,122
0,13,24,5,5,10,4,0,1,24,5,5,6,5,5,0,25,6,6,1,2,5,1,11,1,0,11,4,0,1,35,87,122
0,1,6,1,0,6,4,0,1,25,7,7,5,2,7,0,8,1,0,8,4,0,1,24,7,7,4,2,6,1,32,14,46
0,1,6,1,0,6,4,0,1,24,7,7,4,2,6,1,25,7,7,5,2,7,0,8,1,0,8,4,0,1,32,14,46
0,1,6,1,0,6,4,0,1,24,7,7,4,2,6,1,8,1,0,8,4,0,1,25,7,7,5,2,7,0,32,14,46
0,1,6,1,0,6,4,0,1,8,1,0,8,4,0,1,25,7,7,5,2,7,0,24,7,7,4,2,6,1,32,14,46
0,1,6,1,0,6,4,0,1,8,1,0,8,4,0,1,24,7,7,4,2,6,1,25,7,7,5,2,7,0,32,14,46
0,12,16,2,2,14,5,1,1,26,8,8,0,2,7,1,17,3,3,9,5,2,1,22,8,8,0,2,7,1,5,78,83
0,12,16,2,2,14,5,1,1,22,8,8,0,2,7,1,26,8,8,0,2,7,1,17,3,3,9,5,2,1,5,78,83
0,12,16,2,2,14,5,1,1,22,8,8,0,2,7,1,17,3,3,9,5,2,1,26,8,8,0,2,7,1,5,78,83
0,12,16,2,2,14,5,1,1,17,3,3,9,5,2,1,26,8,8,0,2,7,1,22,8,8,0,2,7,1,5,78,83
0,12,16,2,2,14,5,1,1,17,3,3,9,5,2,1,22,8,8,0,2,7,1,26,8,8,0,2,7,1,5,78,83
0,2,6,1,0,6,4,0,1,25,7,7,5,2,7,0,7,1,0,7,4,0,1,24,6,6,4,2,6,0,31,16,47
0,2,6,1,0,6,4,0,1,24,6,6,4,2,6,0,25,7,7,5,2,7,0,7,1,0,7,4,0,1,31,16,47
0,2,6,1,0,6,4,0,1,24,6,6,4,2,6,0,7,1,0,7,4,0,1,25,7,7,5,2,7,0,31,16,47
0,2,6,1,0,6,4,0,1,7,1,0,7,4,0,1,25,7,7,5,2,7,0,24,6,6,4,2,6,0,31,16,47
0,2,6,1,0,6,4,0,1,7,1,0,7,4,0,1,24,6,6,4,2,6,0,25,7,7,5,2,7,0,31,16,47
0,12,15,2,2,15,5,0,2,30,9,9,0,2,8,1,16,3,3,10,5,2,1,22,9,9,0,2,8,1,4,77,81
0,12,15,2,2,15,5,0,2,22,9,9,0,2,8,1,30,9,9,0,2,8,1,16,3,3,10,5,2,1,4,77,81
0,12,15,2,2,15,5,0,2,22,9,9,0,2,8,1,16,3,3,10,5,2,1,30,9,9,0,2,8,1,4,77,81
0,12,15,2,2,15,5,0,2,16,3,3,10,5,2,1,30,9,9,0,2,8,1,22,9,9,0,2,8,1,4,77,81
0,12,15,2,2,15,5,0,2,16,3,3,10,5,2,1,22,9,9,0,2,8,1,30,9,9,0,2,8,1,4,77,81
0,2,5,1,0,5,4,0,1,25,6,6,5,2,6,0,7,1,0,7,4,0,1,24,6,6,4,5,6,0,30,16,46
0,2,5,1,0,5,4,0,1,24,6,6,4,5,6,0,25,6,6,5,2,6,0,7,1,0,7,4,0,1,30,16,46
0,2,5,1,0,5,4,0,1,24,6,6,4,5,6,0,7,1,0,7,4,0,1,25,6,6,5,2,6,0,30,16,46
0,2,5,1,0,5,4,0,1,7,1,0,7,4,0,1,25,6,6,5,2,6,0,24,6,6,4,5,6,0,30,16,46
0,2,5,1,0,5,4,0,1,7,1,0,7,4,0,1,24,6,6,4,5,6,0,25,6,6,5,2,6,0,30,16,46
0,15,19,2,2,1,4,0,1,1,1,0,1,4,0,1,19,2,2,11,5,2,0,18,4,4,8,2,4,0,14,90,104
0,15,19,2,2,1,4,0,1,18,4,4,8,2,4,0,1,1,0,1,4,0,1,19,2,2,11,5,2,0,14,90,104
0,15,19,2,2,1,4,0,1,18,4,4,8,2,4,0,19,2,2,11,5,2,0,1,1,0,1,4,0,1,14,90,104
0,15,19,2,2,1,4,0,1,19,2,2,11,5,2,0,1,1,0,1,4,0,1,18,4,4,8,2,4,0,14,90,104
0,15,19,2,2,1,4,0,1,19,2,2,11,5,2,0,18,4,4,8,2,4,0,1,1,0,1,4,0,1,14,90,104
0,3,4,1,0,4,4,0,1,25,6,6,5,5,6,0,6,1,0,6,4,0,1,23,6,6,5,5,6,0,29,22,51
0,3,4,1,0,4,4,0,1,23,6,6,5,5,6,0,25,6,6,5,5,6,0,6,1,0,6,4,0,1,29,22,51
0,3,4,1,0,4,4,0,1,23,6,6,5,5,6,0,6,1,0,6,4,0,1,25,6,6,5,5,6,0,29,22,51
0,3,4,1,0,4,4,0,1,6,1,0,6,4,0,1,25,6,6,5,5,6,0,23,6,6,5,5,6,0,29,22,51
0,3,4,1,0,4,4,0,1,6,1,0,6,4,0,1,23,6,6,5,5,6,0,25,6,6,5,5,6,0,29,22,51
0,15,18,2,2,0,4,0,1,1,1,0,1,4,0,1,18,2,2,12,2,2,0,18,4,4,8,2,3,1,13,91,104
0,15,18,2,2,0,4,0,1,18,4,4,8,2,3,1,1,1,0,1,4,0,1,18,2,2,12,2,2,0,13,91,104
0,15,18,2,2,0,4,0,1,18,4,4,8,2,3,1,18,2,2,12,2,2,0,1,1,0,1,4,0,1,13,91,104
0,15,18,2,2,0,4,0,1,18,2,2,12,2,2,0,1,1,0,1,4,0,1,18,4,4,8,2,3,1,13,91,104
0,15,18,2,2,0,4,0,1,18,2,2,12,2,2,0,18,4,4,8,2,3,1,1,1,0,1,4,0,1,13,91,104
0,14,15,2,2,15,3,1,1,30,9,9,0,2,8,1,16,3,3,10,5,2,1,22,9,9,0,2,8,1,4,88,92
0,14,15,2,2,15,3,1,1,22,9,9,0,2,8,1,30,9,9,0,2,8,1,16,3,3,10,5,2,1,4,88,92
0,14,15,2,2,15,3,1,1,22,9,9,0,2,8,1,16,3,3,10,5,2,1,30,9,9,0,2,8,1,4,88,92
0,14,15,2,2,15,3,1,1,16,3,3,10,5,2,1,30,9,9,0,2,8,1,22,9,9,0,2,8,1,4,88,92
0,14,15,2,2,15,3,1,1,16,3,3,10,5,2,1,22,9,9,0,2,8,1,30,9,9,0,2,8,1,4,88,92
0,4,30,11,11,11,5,10,1,19,4,4,9,5,3,1,30,11,11,0,2,11,0,30,8,8,0,2,7,1,29,23,52
0,4,30,11,11,11,5,10,1,30,8,8,0,2,7,1,19,4,4,9,5,3,1,30,11,11,0,2,11,0,29,23,52
0,4,30,11,11,11,5,10,1,30,8,8,0,2,7,1,30,11,11,0,2,11,0,19,4,4,9,5,3,1,29,23,52
0,4,30,11,11,11,5,10,1,30,11,11,0,2,11,0,19,4,4,9,5,3,1,30,8,8,0,2,7,1,29,23,52
0,4,30,11,11,11,5,10,1,30,11,11,0,2,11,0,30,8,8,0,2,7,1,19,4,4,9,5,3,1,29,23,52
0,15,18,1,1,0,2,1,1,14,2,2,0,5,1,1,18,1,1,12,5,1,0,18,3,3,8,5,3,0,11,92,103
0,15,18,1,1,0,2,1,1,18,3,3,8,5,3,0,14,2,2,0,5,1,1,18,1,1,12,5,1,0,11,92,103
0,15,18,1,1,0,2,1,1,18,3,3,8,5,3,0,18,1,1,12,5,1,0,14,2,2,0,5,1,1,11,92,103
0,15,18,1,1,0,2,1,1,18,1,1,12,5,1,0,14,2,2,0,5,1,1,18,3,3,8,5,3,0,11,92,103
0,15,18,1,1,0,2,1,1,18,1,1,12,5,1,0,18,3,3,8,5,3,0,14,2,2,0,5,1,1,11,92,103
0,4,15,1,0,15,4,4,1,30,9,9,0,5,9,0,15,2,2,11,5,1,1,28,10,10,0,5,10,0,51,41,92
0,4,15,1,0,15,4,4,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,15,2,2,11,5,1,1,51,41,92
0,4,15,1,0,15,4,4,1,28,10,10,0,5,10,0,15,2,2,11,5,1,1,30,9,9,0,5,9,0,51,41,92
0,4,15,1,0,15,4,4,1,15,2,2,11,5,1,1,30,9,9,0,5,9,0,28,10,10,0,5,10,0,51,41,92
0,4,15,1,0,15,4,4,1,15,2,2,11,5,1,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,51,41,92
0,4,14,1,0,14,4,0,1,30,9,9,0,5,9,0,15,2,2,11,5,1,1,28,10,10,0,5,10,0,50,39,89
0,4,14,1,0,14,4,0,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,15,2,2,11,5,1,1,50,39,89
0,4,14,1,0,14,4,0,1,28,10,10,0,5,10,0,15,2,2,11,5,1,1,30,9,9,0,5,9,0,50,39,89
0,4,14,1,0,14,4,0,1,15,2,2,11,5,1,1,30,9,9,0,5,9,0,28,10,10,0,5,10,0,50,39,89
0,4,14,1,0,14,4,0,1,15,2,2,11,5,1,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,50,39,89
0,4,8,1,0,8,4,0,1,27,7,7,3,5,7,0,10,1,0,10,4,0,1,25,7,7,3,2,7,0,36,35,71
0,4,8,1,0,8,4,0,1,25,7,7,3,2,7,0,27,7,7,3,5,7,0,10,1,0,10,4,0,1,36,35,71
0,4,8,1,0,8,4,0,1,25,7,7,3,2,7,0,10,1,0,10,4,0,1,27,7,7,3,5,7,0,36,35,71
0,4,8,1,0,8,4,0,1,10,1,0,10,4,0,1,27,7,7,3,5,7,0,25,7,7,3,2,7,0,36,35,71
0,4,8,1,0,8,4,0,1,10,1,0,10,4,0,1,25,7,7,3,2,7,0,27,7,7,3,5,7,0,36,35,71
0,5,15,1,0,15,4,4,1,30,9,9,0,5,9,0,15,2,2,11,5,1,1,28,10,10,0,5,10,0,51,51,102
0,5,15,1,0,15,4,4,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,15,2,2,11,5,1,1,51,51,102
0,5,15,1,0,15,4,4,1,28,10,10,0,5,10,0,15,2,2,11,5,1,1,30,9,9,0,5,9,0,51,51,102
0,5,15,1,0,15,4,4,1,15,2,2,11,5,1,1,30,9,9,0,5,9,0,28,10,10,0,5,10,0,51,51,102
0,5,15,1,0,15,4,4,1,15,2,2,11,5,1,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,51,51,102
0,8,11,1,0,11,4,0,1,28,8,8,2,5,8,0,12,1,0,12,4,0,1,26,9,9,2,2,8,1,43,46,89
0,8,11,1,0,11,4,0,1,26,9,9,2,2,8,1,28,8,8,2,5,8,0,12,1,0,12,4,0,1,43,46,89
0,8,11,1,0,11,4,0,1,26,9,9,2,2,8,1,12,1,0,12,4,0,1,28,8,8,2,5,8,0,43,46,89
0,8,11,1,0,11,4,0,1,12,1,0,12,4,0,1,28,8,8,2,5,8,0,26,9,9,2,2,8,1,43,46,89
0,8,11,1,0,11,4,0,1,12,1,0,12,4,0,1,26,9,9,2,2,8,1,28,8,8,2,5,8,0,43,46,89
0,8,5,1,0,5,4,0,1,25,6,6,5,5,6,0,6,1,0,6,4,0,1,24,6,6,4,5,6,0,30,42,72
0,8,5,1,0,5,4,0,1,24,6,6,4,5,6,0,25,6,6,5,5,6,0,6,1,0,6,4,0,1,30,42,72
0,8,5,1,0,5,4,0,1,24,6,6,4,5,6,0,6,1,0,6,4,0,1,25,6,6,5,5,6,0,30,42,72
0,8,5,1,0,5,4,0,1,6,1,0,6,4,0,1,25,6,6,5,5,6,0,24,6,6,4,5,6,0,30,42,72
0,8,5,1,0,5,4,0,1,6,1,0,6,4,0,1,24,6,6,4,5,6,0,25,6,6,5,5,6,0,30,42,72
0,6,14,1,0,14,4,0,1,29,9,9,1,5,9,0,14,2,2,12,5,1,1,27,10,10,1,5,10,0,49,53,102
0,6,14,1,0,14,4,0,1,27,10,10,1,5,10,0,29,9,9,1,5,9,0,14,2,2,12,5,1,1,49,53,102
0,6,14,1,0,14,4,0,1,27,10,10,1,5,10,0,14,2,2,12,5,1,1,29,9,9,1,5,9,0,49,53,102
0,6,14,1,0,14,4,0,1,14,2,2,12,5,1,1,29,9,9,1,5,9,0,27,10,10,1,5,10,0,49,53,102
0,6,14,1,0,14,4,0,1,14,2,2,12,5,1,1,27,10,10,1,5,10,0,29,9,9,1,5,9,0,49,53,102
0,9,15,1,0,15,4,4,1,30,9,9,0,5,9,0,15,2,2,11,5,1,1,28,10,10,0,5,10,0,51,59,110
0,9,15,1,0,15,4,4,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,15,2,2,11,5,1,1,51,59,110
0,9,15,1,0,15,4,4,1,28,10,10,0,5,10,0,15,2,2,11,5,1,1,30,9,9,0,5,9,0,51,59,110
0,9,15,1,0,15,4,4,1,15,2,2,11,5,1,1,30,9,9,0,5,9,0,28,10,10,0,5,10,0,51,59,110
0,9,15,1,0,15,4,4,1,15,2,2,11,5,1,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,51,59,110
0,9,4,1,0,4,4,0,1,25,6,6,5,5,6,0,6,1,0,6,4,0,1,23,6,6,5,2,6,0,29,49,78
0,9,4,1,0,4,4,0,1,23,6,6,5,2,6,0,25,6,6,5,5,6,0,6,1,0,6,4,0,1,29,49,78
0,9,4,1,0,4,4,0,1,23,6,6,5,2,6,0,6,1,0,6,4,0,1,25,6,6,5,5,6,0,29,49,78
0,9,4,1,0,4,4,0,1,6,1,0,6,4,0,1,25,6,6,5,5,6,0,23,6,6,5,2,6,0,29,49,78
0,9,4,1,0,4,4,0,1,6,1,0,6,4,0,1,23,6,6,5,2,6,0,25,6,6,5,5,6,0,29,49,78
0,8,13,1,0,13,4,0,1,28,9,9,2,5,9,0,13,2,2,13,5,1,1,27,10,10,1,2,9,1,48,62,110
0,8,13,1,0,13,4,0,1,27,10,10,1,2,9,1,28,9,9,2,5,9,0,13,2,2,13,5,1,1,48,62,110
0,8,13,1,0,13,4,0,1,27,10,10,1,2,9,1,13,2,2,13,5,1,1,28,9,9,2,5,9,0,48,62,110
0,8,13,1,0,13,4,0,1,13,2,2,13,5,1,1,28,9,9,2,5,9,0,27,10,10,1,2,9,1,48,62,110
0,8,13,1,0,13,4,0,1,13,2,2,13,5,1,1,27,10,10,1,2,9,1,28,9,9,2,5,9,0,48,62,110
0,10,13,1,0,13,4,0,1,28,9,9,2,2,9,0,13,2,2,13,2,1,1,27,9,9,1,2,9,0,48,63,111
0,10,13,1,0,13,4,0,1,27,9,9,1,2,9,0,28,9,9,2,2,9,0,13,2,2,13,2,1,1,48,63,111
0,10,13,1,0,13,4,0,1,27,9,9,1,2,9,0,13,2,2,13,2,1,1,28,9,9,2,2,9,0,48,63,111
0,10,13,1,0,13,4,0,1,13,2,2,13,2,1,1,28,9,9,2,2,9,0,27,9,9,1,2,9,0,48,63,111
0,10,13,1,0,13,4,0,1,13,2,2,13,2,1,1,27,9,9,1,2,9,0,28,9,9,2,2,9,0,48,63,111
0,10,8,1,0,8,4,0,1,26,7,7,4,5,7,0,9,1,0,9,4,0,1,25,7,7,3,5,7,0,36,61,97
0,10,8,1,0,8,4,0,1,25,7,7,3,5,7,0,26,7,7,4,5,7,0,9,1,0,9,4,0,1,36,61,97
0,10,8,1,0,8,4,0,1,25,7,7,3,5,7,0,9,1,0,9,4,0,1,26,7,7,4,5,7,0,36,61,97
0,10,8,1,0,8,4,0,1,9,1,0,9,4,0,1,26,7,7,4,5,7,0,25,7,7,3,5,7,0,36,61,97
0,10,8,1,0,8,4,0,1,9,1,0,9,4,0,1,25,7,7,3,5,7,0,26,7,7,4,5,7,0,36,61,97
0,11,13,1,0,13,4,0,1,29,9,9,1,5,9,0,14,2,2,12,5,1,1,27,10,10,1,2,10,0,49,72,121
0,11,13,1,0,13,4,0,1,27,10,10,1,2,10,0,29,9,9,1,5,9,0,14,2,2,12,5,1,1,49,72,121
0,11,13,1,0,13,4,0,1,27,10,10,1,2,10,0,14,2,2,12,5,1,1,29,9,9,1,5,9,0,49,72,121
0,11,13,1,0,13,4,0,1,14,2,2,12,5,1,1,29,9,9,1,5,9,0,27,10,10,1,2,10,0,49,72,121
0,11,13,1,0,13,4,0,1,14,2,2,12,5,1,1,27,10,10,1,2,10,0,29,9,9,1,5,9,0,49,72,121
0,10,15,1,0,15,4,0,1,30,9,9,0,5,9,0,15,2,2,11,5,1,1,28,10,10,0,5,10,0,50,75,125
0,10,15,1,0,15,4,0,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,15,2,2,11,5,1,1,50,75,125
0,10,15,1,0,15,4,0,1,28,10,10,0,5,10,0,15,2,2,11,5,1,1,30,9,9,0,5,9,0,50,75,125
0,10,15,1,0,15,4,0,1,15,2,2,11,5,1,1,30,9,9,0,5,9,0,28,10,10,0,5,10,0,50,75,125
0,10,15,1,0,15,4,0,1,15,2,2,11,5,1,1,28,10,10,0,5,10,0,30,9,9,0,5,9,0,50,75,125
0,11,30,11,11,10,5,10,1,19,4,4,11,5,3,1,30,11,11,0,5,11,0,30,9,9,0,2,8,1,28,61,89
0,11,30,11,11,10,5,10,1,30,9,9,0,2,8,1,19,4,4,11,5,3,1,30,11,11,0,5,11,0,28,61,89
0,11,30,11,11,10,5,10,1,30,9,9,0,2,8,1,30,11,11,0,5,11,0,19,4,4,11,5,3,1,28,61,89
0,11,30,11,11,10,5,10,1,30,11,11,0,5,11,0,19,4,4,11,5,3,1,30,9,9,0,2,8,1,28,61,89
0,11,30,11,11,10,5,10,1,30,11,11,0,5,11,0,30,9,9,0,2,8,1,19,4,4,11,5,3,1,28,61,89
0,12,8,1,0,8,4,0,1,27,7,7,3,5,7,0,10,1,0,10,4,0,1,25,8,8,3,2,7,1,37,77,114
0,12,8,1,0,8,4,0,1,25,8,8,3,2,7,1,27,7,7,3,5,7,0,10,1,0,10,4,0,1,37,77,114
0,12,8,1,0,8,4,0,1,25,8,8,3,2,7,1,10,1,0,10,4,0,1,27,7,7,3,5,7,0,37,77,114
0,12,8,1,0,8,4,0,1,10,1,0,10,4,0,1,27,7,7,3,5,7,0,25,8,8,3,2,7,1,37,77,114
0,12,8,1,0,8,4,0,1,10,1,0,10,4,0,1,25,8,8,3,2,7,1,27,7,7,3,5,7,0,37,77,114
0,12,7,1,0,7,4,0,1,26,7,7,4,5,7,0,9,1,0,9,4,0,1,25,7,7,3,5,7,0,35,78,113
0,12,7,1,0,7,4,0,1,25,7,7,3,5,7,0,26,7,7,4,5,7,0,9,1,0,9,4,0,1,35,78,113
0,12,7,1,0,7,4,0,1,25,7,7,3,5,7,0,9,1,0,9,4,0,1,26,7,7,4,5,7,0,35,78,113
0,12,7,1,0,7,4,0,1,9,1,0,9,4,0,1,26,7,7,4,5,7,0,25,7,7,3,5,7,0,35,78,113
0,12,7,1,0,7,4,0,1,9,1,0,9,4,0,1,25,7,7,3,5,7,0,26,7,7,4,5,7,0,35,78,113
0,13,10,1,0,10,4,0,1,27,8,8,3,5,8,0,12,1,0,12,4,0,1,26,8,8,2,5,8,0,41,87,128
0,13,10,1,0,10,4,0,1,26,8,8,2,5,8,0,27,8,8,3,5,8,0,12,1,0,12,4,0,1,41,87,128
0,13,10,1,0,10,4,0,1,26,8,8,2,5,8,0,12,1,0,12,4,0,1,27,8,8,3,5,8,0,41,87,128
0,13,10,1,0,10,4,0,1,12,1,0,12,4,0,1,27,8,8,3,5,8,0,26,8,8,2,5,8,0,41,87,128
0,13,10,1,0,10,4,0,1,12,1,0,12,4,0,1,26,8,8,2,5,8,0,27,8,8,3,5,8,0,41,87,128
0,14,30,11,11,10,5,10,1,19,4,4,11,5,3,1,30,11,11,0,5,11,0,30,9,9,0,2,8,1,28,80,108
0,14,30,11,11,10,5,10,1,30,9,9,0,2,8,1,19,4,4,11,5,3,1,30,11,11,0,5,11,0,28,80,108
0,14,30,11,11,10,5,10,1,30,9,9,0,2,8,1,30,11,11,0,5,11,0,19,4,4,11,5,3,1,28,80,108
0,14,30,11,11,10,5,10,1,30,11,11,0,5,11,0,19,4,4,11,5,3,1,30,9,9,0,2,8,1,28,80,108
0,14,30,11,11,10,5,10,1,30,11,11,0,5,11,0,30,9,9,0,2,8,1,19,4,4,11,5,3,1,28,80,108
0,14,30,11,11,10,5,10,1,19,4,4,11,5,3,1,30,11,11,0,5,11,0,30,9,9,0,2,8,1,28,80,108
0,14,30,11,11,10,5,10,1,30,9,9,0,2,8,1,19,4,4,11,5,3,1,30,11,11,0,5,11,0,28,80,108
0,14,30,11,11,10,5,10,1,30,9,9,0,2,8,1,30,11,11,0,5,11,0,19,4,4,11,5,3,1,28,80,108
0,14,30,11,11,10,5,10,1,30,11,11,0,5,11,0,19,4,4,11,5,3,1,30,9,9,0,2,8,1,28,80,108
0,14,30,11,11,10,5,10,1,30,11,11,0,5,11,0,30,9,9,0,2,8,1,19,4,4,11,5,3,1,28,80,108
0,15,14,1,0,14,4,0,1,29,9,9,1,5,9,0,14,2,2,12,5,1,1,28,10,10,0,5,10,0,50,99,149
