from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
10,0,17,2,1,0,3,0,0,29,1,1,9,4,1,0,28,1,1,8,4,1,0,17,2,1,3,5,1,1,37,34,71
4,0,18,2,1,5,5,0,2,30,1,1,4,4,1,0,28,1,1,2,4,1,0,18,2,1,8,5,1,1,40,14,54
2,0,2,0,0,0,3,0,0,11,1,0,13,4,1,0,9,2,0,11,5,1,1,30,1,1,2,4,1,0,9,92,101
13,0,8,2,1,9,5,1,1,20,1,1,3,4,1,0,18,1,1,1,4,1,0,7,4,0,6,5,0,4,12,57,69
15,0,13,1,0,2,5,0,1,26,1,1,11,4,1,0,25,1,1,10,4,1,0,15,0,0,0,3,0,0,45,49,94
3,0,1,1,0,4,4,1,0,9,1,1,2,5,1,0,18,1,0,15,2,1,0,3,1,1,0,3,0,1,3,11,14
0,7,9,1,0,3,4,1,0,20,1,1,10,2,0,1,4,1,0,4,4,1,0,9,1,0,9,4,1,0,11,25,36
0,10,4,1,0,0,3,0,0,12,1,1,2,5,1,0,15,1,1,15,2,1,0,4,1,0,4,4,1,0,1,34,35
10,0,4,1,0,6,5,1,0,6,2,0,4,5,0,2,28,2,2,8,4,1,1,4,1,0,14,4,1,0,14,66,80
15,0,26,1,1,8,5,0,1,20,1,1,5,4,1,0,20,2,2,5,4,1,1,26,1,1,11,4,1,0,23,49,72
6,0,11,1,1,7,4,1,0,15,2,1,9,5,1,1,14,2,2,8,5,1,1,11,1,1,1,5,0,1,3,20,23
2,0,16,3,1,0,3,0,0,9,1,0,11,4,1,0,9,1,0,11,4,1,0,16,3,1,10,5,1,2,9,8,17
14,0,14,0,0,4,5,1,0,10,3,1,6,5,2,1,27,1,1,11,4,1,0,14,0,0,0,3,0,0,34,46,80
1,0,13,2,1,7,4,1,0,6,2,1,7,4,1,1,30,1,1,1,4,1,0,13,2,1,14,4,1,1,19,5,24
6,0,27,1,1,3,5,1,0,8,1,0,14,4,1,0,14,1,1,0,5,1,0,27,1,1,3,4,1,0,10,82,92
15,0,17,1,1,4,5,1,1,28,1,1,13,4,1,0,14,1,0,1,5,1,0,17,1,1,2,4,1,0,37,51,88
5,0,12,3,1,10,4,1,0,5,1,0,0,5,0,1,5,1,0,10,4,1,0,12,3,1,11,5,1,2,16,19,35
1,0,10,2,1,3,4,1,0,17,1,1,2,5,1,0,2,2,0,3,4,1,1,10,2,1,11,4,1,1,8,5,13
0,10,15,3,3,2,4,1,0,8,2,0,8,4,1,1,8,1,0,8,4,1,0,15,3,3,13,5,1,2,8,32,40
0,6,11,2,0,4,4,1,0,19,1,1,1,5,1,0,4,2,0,4,4,1,1,11,2,0,11,1,1,1,16,20,36
7,0,5,2,1,6,5,0,2,9,2,1,14,5,1,1,25,1,1,2,4,1,0,9,1,1,12,5,0,1,3,73,76
9,0,9,0,0,0,3,0,0,14,2,1,7,5,1,1,30,1,1,9,4,1,0,13,2,2,6,5,1,1,32,65,97
14,0,6,3,0,8,5,1,2,30,1,1,14,4,1,0,14,0,0,0,3,0,0,30,1,1,14,4,1,0,20,48,68
11,0,2,2,0,13,4,1,1,24,2,2,5,4,1,1,11,1,0,0,5,1,0,25,2,2,6,4,1,1,6,37,43
5,0,8,1,1,5,5,0,1,12,2,1,13,5,1,1,29,1,1,4,4,1,0,12,1,1,11,5,0,1,63,17,80
7,0,24,1,1,6,2,1,0,11,2,2,12,5,0,2,12,1,1,5,5,0,1,24,1,1,1,4,1,0,6,25,31
4,0,4,0,0,5,4,1,0,11,1,0,15,4,1,0,11,1,1,9,5,0,1,4,0,0,0,3,0,0,5,14,19
4,0,4,0,0,5,4,1,1,11,1,0,15,4,1,0,11,1,1,9,5,0,1,4,0,0,0,3,0,0,4,14,18
4,0,4,0,0,0,3,0,0,30,1,1,4,4,1,0,9,1,0,13,4,1,0,9,1,1,11,5,0,1,15,14,29
13,0,21,1,1,10,5,1,1,10,1,0,3,5,1,0,11,1,0,2,5,0,1,21,1,1,4,4,1,0,13,57,70
15,0,25,2,2,3,5,1,0,17,2,2,2,4,1,1,17,2,2,2,4,1,1,25,2,2,10,4,1,1,40,49,89
15,0,16,1,1,12,5,0,2,10,1,0,5,5,1,0,11,1,0,4,5,0,1,16,1,1,1,4,1,0,13,49,62
3,0,30,1,1,7,4,1,0,19,2,2,0,5,0,2,5,1,0,8,4,1,0,30,1,1,3,4,1,0,13,11,24
12,0,24,2,2,0,3,0,0,12,1,0,0,5,1,0,11,2,1,7,5,1,1,24,2,2,6,4,1,1,39,40,79
3,0,29,1,1,6,4,1,0,17,3,3,2,5,0,3,2,2,0,5,4,1,1,29,1,1,2,4,1,0,10,11,21
0,4,0,0,0,0,3,0,0,16,3,3,6,5,0,3,2,1,0,2,4,1,0,3,1,0,3,4,1,0,1,16,17
1,0,11,2,2,0,3,0,0,17,3,2,10,5,1,2,1,0,0,0,3,0,0,11,2,2,4,5,0,2,6,5,11
0,6,11,2,2,0,3,0,0,17,2,2,11,5,1,1,2,1,1,0,5,0,1,11,2,2,5,5,0,2,1,22,23
2,0,7,3,1,0,3,0,0,13,2,1,13,5,1,1,9,1,1,1,5,1,0,7,3,1,7,5,1,2,9,10,19
1,0,6,2,1,2,5,0,1,12,2,1,13,4,1,1,7,1,1,4,5,1,0,6,2,1,7,4,1,1,7,5,12
7,0,7,1,0,0,5,1,0,14,4,4,7,5,0,4,24,1,1,1,4,1,0,25,1,1,2,4,1,0,24,33,57
8,0,8,2,0,0,5,1,1,13,4,3,7,5,0,4,23,1,1,1,4,1,0,24,1,1,2,4,1,0,29,28,57
8,0,4,3,0,4,5,1,2,11,3,2,9,5,1,2,8,0,0,0,3,0,0,8,0,0,0,3,0,0,18,28,46
3,0,6,2,1,7,5,0,2,13,2,1,12,5,1,1,28,1,1,1,4,1,0,9,1,1,0,5,1,0,24,11,35
8,0,26,1,1,0,5,0,1,30,1,1,8,4,1,0,30,1,1,8,4,1,0,26,1,1,4,4,1,0,26,70,96
9,0,24,1,1,1,5,0,2,28,2,2,7,4,1,1,28,1,1,7,4,1,0,24,1,1,3,4,1,0,28,65,93
11,0,23,1,1,0,3,0,0,27,1,1,8,4,1,0,28,1,1,9,4,1,0,23,1,1,4,4,1,0,40,57,97
11,0,20,1,1,2,5,0,3,24,2,2,5,4,1,1,25,2,2,6,4,1,1,20,1,1,1,4,1,0,31,57,88
14,0,14,1,0,7,5,0,3,17,1,1,1,4,1,0,18,1,1,2,4,1,0,14,1,0,0,5,1,0,29,46,75
14,0,14,3,0,7,5,0,4,17,1,1,1,4,1,0,17,1,1,1,4,1,0,14,3,0,0,5,1,2,27,46,73
12,0,14,2,0,14,4,1,0,12,1,0,0,5,0,1,10,1,0,2,5,1,0,14,2,0,8,2,1,1,8,38,46
3,0,29,1,1,0,3,0,0,4,1,0,7,4,1,0,3,0,0,6,3,0,0,29,1,1,2,4,1,0,12,11,23
0,7,0,0,0,0,3,1,0,6,1,0,6,4,1,0,5,1,1,1,5,0,1,6,0,0,6,3,0,0,1,25,26
2,0,23,2,2,0,3,0,0,2,0,0,0,3,0,0,12,2,2,10,5,0,2,23,2,2,5,5,2,0,9,8,17
2,0,22,2,2,0,3,0,0,2,1,0,0,5,0,1,12,2,2,10,5,0,2,22,2,2,6,5,2,0,9,16,25
3,0,19,1,1,2,5,0,1,29,1,1,2,4,1,0,15,1,0,12,2,1,0,19,1,1,8,5,1,0,7,11,18
0,15,1,1,0,1,4,1,0,7,1,0,7,4,1,0,6,1,1,0,5,0,1,6,0,0,6,3,0,0,5,51,56
11,0,18,2,1,6,3,0,0,22,1,1,3,4,1,0,22,1,1,3,4,1,0,18,2,1,1,5,2,0,18,47,65
12,0,17,2,1,6,5,0,1,21,1,1,3,4,1,0,21,1,1,3,4,1,0,17,2,1,1,5,2,0,22,42,64
7,0,14,1,1,11,4,1,0,24,1,1,1,4,1,0,4,2,0,3,5,1,1,14,1,1,9,5,1,0,13,25,38
6,0,10,1,1,7,4,1,0,6,0,0,0,3,0,0,6,0,0,0,3,0,0,10,1,1,14,5,1,0,4,20,24
3,0,12,0,0,0,3,0,0,3,0,0,0,3,0,0,3,1,0,6,4,1,0,12,0,0,15,3,0,0,12,11,23
3,0,8,1,1,0,3,0,0,29,1,1,2,4,1,0,28,1,1,1,4,1,0,8,1,1,11,4,0,1,12,11,23
10,0,5,0,0,15,3,0,0,10,1,0,0,5,0,1,10,0,0,0,3,0,0,25,1,1,5,4,1,0,18,34,52
4,0,2,1,0,6,4,1,0,4,0,0,0,3,0,0,28,1,1,2,4,1,0,12,1,1,4,5,0,1,7,14,21
1,0,1,0,0,0,3,0,0,6,1,0,7,4,1,0,10,1,0,11,4,1,0,1,0,0,0,3,0,0,6,5,11
9,0,26,2,2,0,3,0,0,22,1,1,1,4,1,0,10,2,2,5,5,0,2,26,2,2,5,4,1,1,30,29,59
10,0,20,1,1,0,3,1,0,22,1,1,2,4,1,0,10,1,0,0,5,0,1,20,1,1,10,4,0,1,33,54,87
12,0,24,2,2,4,5,0,1,12,0,0,0,3,0,0,20,1,1,2,4,1,0,24,2,2,6,4,1,1,26,46,72
13,0,17,1,1,10,5,1,1,8,1,0,5,5,0,1,13,0,0,0,3,0,0,17,1,1,0,4,1,0,12,41,53
0,12,0,0,0,0,3,0,0,7,1,0,7,4,1,0,2,1,1,0,5,0,1,11,1,0,11,4,1,0,1,40,41
0,12,23,1,1,1,4,1,0,5,1,0,5,4,1,0,8,1,0,8,4,1,0,23,1,1,1,5,1,0,3,40,43
1,0,14,2,1,0,3,0,0,6,2,1,3,5,0,2,13,2,1,10,5,2,0,14,2,1,13,5,1,1,6,5,11
3,0,15,2,2,0,3,0,0,13,1,1,8,5,1,0,3,0,0,0,3,0,0,15,2,2,10,5,1,1,12,29,41
4,0,10,1,0,4,5,1,1,8,2,0,12,2,2,1,5,0,0,1,2,0,0,10,1,0,14,4,1,0,2,24,26
5,0,11,2,1,2,5,0,1,9,1,1,10,2,1,0,5,0,0,0,3,0,0,11,2,1,12,5,1,1,15,19,34
3,0,10,1,0,4,5,1,1,9,2,1,12,4,1,1,28,1,1,1,4,1,0,10,1,0,13,4,1,0,12,11,23
10,0,7,2,2,9,5,1,0,10,1,0,0,5,0,1,10,0,0,0,3,0,0,7,2,2,11,5,1,1,5,50,55
10,0,5,2,1,11,5,2,0,7,2,0,3,5,1,1,10,1,0,0,5,0,1,5,2,1,13,5,1,1,12,34,46
10,0,3,1,0,11,4,1,1,6,3,0,4,5,1,2,20,1,1,0,4,1,0,3,1,0,13,4,1,0,5,34,39
7,0,5,1,0,10,1,1,0,28,2,2,5,4,1,1,7,0,0,0,3,0,0,5,1,0,12,4,1,0,12,23,35
12,0,10,1,0,2,5,1,0,22,1,1,4,4,1,0,12,1,0,0,5,1,0,25,1,1,7,4,1,0,31,56,87
14,0,8,1,0,6,5,1,0,14,0,0,0,3,0,0,10,1,0,4,5,1,0,19,1,1,3,4,1,0,26,48,74
14,0,7,2,0,7,5,1,1,14,0,0,0,3,0,0,10,1,0,4,5,1,0,19,1,1,3,4,1,0,25,48,73
14,0,1,2,0,13,5,1,1,11,1,0,3,2,0,1,3,2,0,11,5,2,0,14,1,0,0,5,0,1,4,48,52
9,0,1,2,0,10,4,1,1,24,2,2,3,4,1,1,30,2,2,9,4,1,1,8,1,0,1,5,0,1,4,31,35
6,0,4,1,0,10,4,1,0,28,2,2,4,4,1,1,3,2,1,9,4,1,1,6,1,0,0,5,0,1,16,20,36
2,0,2,0,0,0,3,0,0,6,2,1,6,5,1,1,13,1,1,5,5,0,1,12,1,0,14,4,1,0,9,8,17
3,0,29,1,1,0,5,0,1,27,1,1,0,4,1,0,16,4,3,9,5,1,3,29,1,1,2,4,1,0,11,39,50
5,0,27,1,1,0,3,0,0,26,1,1,1,4,1,0,14,4,3,9,2,1,3,27,1,1,2,4,1,0,20,31,51
7,0,25,1,1,0,5,0,2,23,1,1,0,4,1,0,12,4,3,9,5,1,3,25,1,1,2,4,1,0,27,23,50
5,0,6,1,0,0,3,0,0,30,2,2,5,4,1,1,5,2,1,10,4,1,1,6,1,0,11,4,1,0,18,81,99
9,0,28,2,2,4,5,0,2,22,1,1,1,4,1,0,27,1,1,6,4,1,0,28,2,2,7,4,1,1,18,67,85
10,0,30,3,3,1,5,0,1,23,1,1,3,1,1,0,29,2,2,9,4,1,1,30,3,3,10,4,1,2,32,62,94
12,0,21,1,1,9,5,1,3,12,0,0,0,3,0,0,19,1,1,1,4,1,0,21,1,1,3,4,1,0,15,54,69
12,0,12,0,0,10,5,1,2,10,3,0,2,5,0,3,12,1,1,0,3,0,1,12,0,0,0,3,1,0,7,54,61
14,0,23,2,2,5,5,0,3,14,0,0,0,3,1,0,22,1,1,6,4,1,0,23,2,2,7,4,1,1,37,46,83
14,0,20,1,1,7,5,1,3,14,0,0,0,3,0,0,19,1,1,3,4,1,0,20,1,1,4,4,1,0,28,46,74
14,0,19,1,1,8,5,1,3,14,0,0,0,3,0,0,17,1,1,1,4,1,0,19,1,1,3,4,1,0,24,46,70
11,0,10,1,0,12,4,1,0,26,1,1,7,4,1,0,4,1,0,7,5,0,1,10,1,0,1,5,0,1,3,35,38
10,0,10,0,0,0,3,0,0,8,3,0,2,5,0,3,8,3,2,10,5,1,2,10,0,0,0,3,1,0,33,32,65
0,2,24,2,2,5,4,1,0,14,1,1,0,5,0,1,6,1,0,6,4,1,0,24,2,2,2,5,0,2,15,8,23
0,2,17,2,2,2,3,0,0,9,2,2,7,5,1,1,5,1,1,1,5,0,1,17,2,2,9,5,1,1,9,8,17
3,0,15,2,2,0,3,0,0,6,1,1,7,2,0,1,2,1,0,1,5,1,0,15,2,2,8,5,0,2,12,13,25
2,0,12,2,1,3,4,1,0,5,1,0,7,1,1,0,28,1,1,0,4,0,1,12,2,1,12,5,1,1,5,8,13
7,0,18,2,2,0,3,1,0,30,1,1,7,4,1,0,29,1,1,6,4,1,0,18,2,2,1,5,0,2,24,35,59
7,0,10,2,1,7,5,1,1,7,1,0,0,5,0,1,5,1,0,2,5,1,0,10,2,1,9,5,0,2,2,33,35
8,0,12,2,2,5,5,0,1,24,1,1,2,4,1,0,22,1,1,0,4,1,0,12,2,2,6,5,0,2,15,28,43
8,0,12,2,2,5,5,0,2,23,1,1,1,4,1,0,8,0,0,0,3,1,0,12,2,2,6,5,0,2,14,28,42
7,0,9,2,1,8,4,1,0,5,1,0,2,5,0,1,25,1,1,2,4,0,1,9,2,1,10,5,1,1,5,23,28
1,0,10,1,0,0,3,0,0,2,1,0,3,4,1,0,1,0,0,2,3,0,0,10,1,0,11,4,1,0,6,5,11
9,0,9,0,0,0,3,0,0,22,1,1,1,4,1,0,29,1,1,8,4,1,0,28,1,1,7,4,1,0,30,55,85
9,0,9,1,0,0,5,0,1,21,1,1,0,4,1,0,28,1,1,7,4,1,0,27,1,1,6,4,1,0,27,55,82
13,0,13,1,0,0,5,0,1,17,1,1,0,4,1,0,24,1,1,7,4,1,0,23,1,1,6,4,1,0,41,41,82
13,0,6,2,0,7,5,0,2,7,2,0,6,5,0,2,17,1,1,0,4,1,0,13,1,0,0,5,1,0,20,41,61
5,0,28,1,1,0,3,0,0,5,1,1,0,3,0,1,6,1,1,3,5,0,1,28,1,1,3,4,1,0,18,17,35
0,15,3,1,0,0,3,0,0,0,0,0,0,3,0,0,11,1,1,3,5,0,1,3,1,0,3,4,1,0,1,51,52
7,0,27,1,1,2,3,0,0,7,0,0,0,3,0,0,7,0,0,0,3,0,0,27,1,1,4,4,1,0,18,51,69
11,0,22,1,1,3,5,0,1,11,1,1,0,3,0,1,11,1,1,0,3,0,1,22,1,1,3,4,1,0,28,37,65
6,0,5,2,1,11,4,1,0,16,1,1,8,5,1,0,26,1,1,2,4,1,0,5,2,1,3,5,0,2,16,20,36
4,0,8,1,1,2,5,0,1,19,1,1,7,5,1,0,29,1,1,3,4,1,0,8,2,1,10,5,1,1,7,62,69
7,0,7,0,0,0,3,0,0,19,1,1,4,5,1,0,12,0,0,5,2,0,0,7,2,1,8,5,1,1,26,51,77
11,0,7,2,0,4,5,1,1,9,2,2,10,5,1,1,11,0,0,0,3,1,0,28,2,2,9,4,1,1,23,37,60
5,0,4,1,0,9,4,1,0,7,2,0,12,4,1,1,23,1,1,2,5,1,0,25,1,1,0,4,1,0,14,17,31
0,15,12,2,2,0,3,0,0,15,3,0,15,4,1,2,4,1,0,4,4,1,0,12,2,2,10,5,1,1,1,49,50
14,0,11,2,0,8,5,1,0,18,1,1,2,4,1,0,27,2,2,11,4,1,1,11,2,0,3,5,0,2,18,58,76
14,0,7,2,0,13,5,1,1,14,0,0,0,3,0,0,22,1,1,6,1,1,0,7,2,0,7,5,1,1,3,58,61
13,0,4,2,0,15,5,2,0,13,0,0,0,3,0,0,22,1,1,5,4,1,0,4,2,0,9,5,1,1,10,45,55
12,0,3,2,0,15,2,2,1,12,0,0,0,3,0,0,22,1,1,4,4,1,0,3,2,0,9,5,1,1,14,40,54
5,0,30,2,2,9,4,1,0,19,1,1,6,5,1,0,18,2,2,3,5,0,2,30,2,2,5,4,1,1,13,17,30
1,0,1,0,0,0,3,0,0,10,1,1,1,5,0,1,14,0,0,15,3,0,0,10,1,0,11,4,1,0,6,5,11
12,0,27,2,2,0,3,0,0,30,1,1,12,4,1,0,15,1,1,3,5,1,0,27,2,2,9,4,1,1,39,46,85
13,0,25,2,2,0,5,0,1,28,1,1,11,4,1,0,13,1,1,4,5,1,0,25,2,2,8,4,1,1,41,41,82
6,0,6,0,0,0,3,0,0,9,0,0,15,3,0,0,7,1,0,13,4,1,0,6,0,0,0,3,0,0,21,20,41
3,0,24,2,2,0,3,0,0,9,1,1,0,5,0,1,8,1,1,11,4,0,1,24,2,2,3,5,0,2,12,13,25
2,0,22,2,1,2,5,0,1,20,2,2,2,5,0,2,7,1,0,9,4,1,0,22,2,1,6,5,0,2,9,8,17
10,0,10,0,0,15,3,0,0,23,1,1,3,4,1,0,23,1,1,3,4,1,0,10,0,0,0,3,0,0,18,36,54
6,0,18,2,1,8,4,1,0,14,2,1,4,5,0,2,27,2,2,3,4,1,1,18,2,1,6,5,1,1,6,22,28
4,0,19,2,1,7,4,1,1,16,2,2,4,5,0,2,29,2,2,3,4,1,1,19,2,1,7,5,1,1,12,14,26
6,0,21,2,1,0,3,0,0,5,1,1,11,4,0,1,6,0,0,0,3,0,0,21,2,1,3,5,0,2,21,60,81
11,0,9,2,1,7,5,1,1,23,2,2,4,4,1,1,11,0,0,0,3,1,0,9,2,1,10,5,1,1,13,43,56
12,0,14,2,1,1,5,0,1,28,0,0,10,1,0,0,12,1,0,0,5,0,1,14,2,1,4,5,0,2,39,38,77
12,0,8,2,1,7,5,1,2,22,2,2,4,4,1,1,12,0,0,0,3,1,0,8,2,1,10,5,1,1,18,38,56
7,0,11,2,1,0,3,0,0,8,3,2,9,5,1,2,26,1,1,3,4,1,0,11,2,1,12,5,1,1,24,31,55
7,0,10,2,1,0,5,0,1,7,3,2,10,5,1,2,25,1,1,2,4,1,0,10,2,1,13,5,1,1,21,31,52
8,0,9,2,1,1,5,0,1,6,3,2,10,5,1,2,24,1,1,2,4,1,0,9,2,1,13,5,1,1,25,26,51
6,0,6,0,0,0,3,0,0,26,1,1,2,4,1,0,9,1,1,15,4,0,1,26,1,1,2,4,1,0,21,76,97
15,0,15,1,1,0,3,0,1,17,1,1,2,4,1,0,20,1,1,15,4,0,1,17,1,1,2,4,1,0,50,47,97
